id,user,uid,version,changeset,timestamp
13686856,vin_vin,8076784,4,63860142,2018-10-25T09:04:05Z
13686862,ahab003,4497723,12,42900949,2016-10-14T16:40:04Z
13686976,GO_OSM,282860,2,31214735,2015-05-16T23:32:03Z
13687044,ahab003,4497723,5,42900949,2016-10-14T16:40:05Z
13687080,GO_OSM,282860,3,40778686,2016-07-16T12:23:02Z
13687154,NorthArrow97,8794107,9,63856552,2018-10-25T06:52:52Z
13687272,MaillotJaune,8794053,12,63870560,2018-10-25T14:54:16Z
13687354,MaillotJaune,8794053,9,63870560,2018-10-25T14:54:16Z
13687399,Enock4seth,1803854,15,98492981,2021-02-01T08:26:07Z
13687514,MaillotJaune,8794053,9,63870560,2018-10-25T14:54:16Z
13687566,Enock4seth,1803854,6,27662612,2014-12-24T00:19:07Z
13687852,MyWayOrNoHighway,4351550,15,43129798,2016-10-24T16:40:06Z
13782281,Dotty1,6441824,17,51514924,2017-08-28T16:13:21Z
13785770,Dan023,10358829,27,81099544,2020-02-17T07:44:15Z
13868550,yeshja,8794061,5,63851136,2018-10-25T01:33:39Z
13868583,Bigredgum,7984326,9,66611192,2019-01-24T18:50:22Z
13868595,Enock4seth,1803854,14,91564946,2020-09-26T22:11:51Z
13868641,RGSwimmer,8559138,9,63802878,2018-10-23T16:40:00Z
13868650,@niladari,8782068,13,80690016,2020-02-07T12:10:18Z
13868659,RGSwimmer,8559138,7,63826084,2018-10-24T10:01:19Z
13868668,jet_01,10794995,16,88242031,2020-07-20T11:04:05Z
13868669,yale_dale,8392796,7,63851670,2018-10-25T02:19:21Z
13868693,RGSwimmer,8559138,5,63765763,2018-10-22T16:39:48Z
13868709,seena monachan,9086401,10,80124725,2020-01-27T07:14:40Z
13868724,yaya_B,8484081,11,62124375,2018-08-30T02:49:54Z
13868777,Enock4seth,1803854,10,80848051,2020-02-11T11:46:33Z
13871334,Boatengkelvin,8992397,13,95320571,2020-12-05T01:20:25Z
13871363,SpuytenDuyvil,8901573,8,63841533,2018-10-24T17:35:58Z
13871367,SpuytenDuyvil,8901573,3,63832177,2018-10-24T13:06:15Z
13871425,Dotty1,6441824,5,52258008,2017-09-21T21:29:31Z
13871460,ahab003,4497723,2,42883616,2016-10-13T22:36:23Z
13871476,ghthegamer,8559151,19,63842033,2018-10-24T17:55:53Z
13871497,Pyrokrat,13219,11,96775734,2021-01-01T15:16:40Z
13871503,Dotty1,6441824,5,51764620,2017-09-05T22:13:23Z
13871509,SpuytenDuyvil,8901573,3,63832177,2018-10-24T13:06:15Z
13871524,Dotty1,6441824,7,51764620,2017-09-05T22:13:23Z
13871565,ahab003,4497723,3,42883616,2016-10-13T22:36:23Z
13871594,vin_vin,8076784,16,63853012,2018-10-25T03:58:48Z
13871703,mounika rasetty,10285127,21,80684312,2020-02-07T10:02:51Z
13871725,jet_01,10794995,20,88102549,2020-07-16T18:44:29Z
13871729,opafem,3332656,13,74343615,2019-09-11T09:27:26Z
13871732,Ljose,10285113,9,79856461,2020-01-21T12:50:30Z
13871763,ghthegamer,8559151,10,63842033,2018-10-24T17:55:53Z
13978518,prettyReady,7863698,9,63888527,2018-10-26T05:40:18Z
13979013,Parque93,9625583,22,79110816,2020-01-02T11:31:51Z
14019202,98Ujm,1287957,6,90703532,2020-09-10T12:49:20Z
17914034,Enock4seth,1803854,3,50017708,2017-07-03T19:37:57Z
17914262,Michris,6819172,4,95617058,2020-12-10T12:28:50Z
17914757,Enock4seth,1803854,3,80582731,2020-02-05T10:37:42Z
24291127,movie_fan_sal,8484034,11,63817820,2018-10-24T05:20:22Z
24385415,RGSwimmer,8559138,9,63765763,2018-10-22T16:39:48Z
24385416,RGSwimmer,8559138,10,63802878,2018-10-23T16:40:00Z
24385422,Enock4seth,1803854,13,55352357,2018-01-11T13:35:15Z
24385425,Enock4seth,1803854,19,90307081,2020-09-02T13:21:51Z
24385427,cartorhythm,8610585,12,63865443,2018-10-25T12:22:31Z
25413931,Sammyhawkrad,6406545,5,100632984,2021-03-08T11:25:44Z
25413948,CamelCaseNick,9563645,4,81656326,2020-03-01T23:23:43Z
25413951,historicalYas,7532068,3,62948266,2018-09-26T14:21:19Z
25413956,Sammyhawkrad,6406545,4,100632379,2021-03-08T11:17:27Z
25413966,Enock4seth,1803854,2,42679789,2016-10-06T10:07:26Z
25413969,Francis(rchlyrics),12286907,3,95319701,2020-12-05T00:06:48Z
25413971,historicalYas,7532068,2,62948266,2018-09-26T14:21:19Z
25413976,historicalYas,7532068,2,62948266,2018-09-26T14:21:19Z
25414004,Enock4seth,1803854,4,59920720,2018-06-17T18:29:42Z
25414023,historicalYas,7532068,11,62948266,2018-09-26T14:21:19Z
25414024,Enock4seth,1803854,3,60117028,2018-06-24T10:14:20Z
25414028,Enock4seth,1803854,3,60117028,2018-06-24T10:14:20Z
25414029,GO_OSM,282860,4,9030443,2011-08-15T19:19:40Z
25414031,historicalYas,7532068,4,62947683,2018-09-26T13:59:18Z
25414035,CamelCaseNick,9563645,7,81656326,2020-03-01T23:23:35Z
25414059,historicalYas,7532068,3,62948266,2018-09-26T14:21:19Z
25546054,Enock4seth,1803854,6,67552364,2019-02-25T15:24:06Z
25546062,upendraK,8976546,9,63895684,2018-10-26T10:36:52Z
25843888,Enock4seth,1803854,22,98113395,2021-01-25T10:47:59Z
28104854,Enock4seth,1803854,2,60117028,2018-06-24T10:14:20Z
29437578,yaya_B,8484081,5,62123527,2018-08-30T01:32:31Z
29437601,yaya_B,8484081,8,62123527,2018-08-30T01:32:31Z
29659559,SpuytenDuyvil,8901573,17,63827629,2018-10-24T10:52:13Z
29659669,magma18,4502856,15,75544645,2019-10-11T06:26:12Z
29659741,easy_go,8610651,15,63828189,2018-10-24T11:10:57Z
29660128,easy_go,8610651,11,63829048,2018-10-24T11:38:00Z
29660390,ghthegamer,8559151,19,63842033,2018-10-24T17:55:53Z
29661176,jet_01,10794995,18,88149132,2020-07-17T14:57:31Z
29661296,Enock4seth,1803854,33,51287820,2017-08-20T22:54:35Z
29661376,Sammyhawkrad,6406545,17,75992989,2019-10-21T11:45:12Z
29661441,Speedy55,3775202,12,43021517,2016-10-19T22:35:11Z
29661458,Speedy55,3775202,8,43021517,2016-10-19T22:35:12Z
29661471,Enock4seth,1803854,5,50978821,2017-08-09T16:56:19Z
29661493,Speedy55,3775202,4,43021517,2016-10-19T22:35:12Z
29661514,Enock4seth,1803854,9,50978821,2017-08-09T16:56:19Z
29661522,GO_OSM,282860,2,39621635,2016-05-28T10:28:42Z
29661562,Enock4seth,1803854,8,50648853,2017-07-28T12:56:05Z
29661574,Enock4seth,1803854,6,51187118,2017-08-16T21:10:30Z
29661607,magma18,4502856,12,77441363,2019-11-22T18:28:03Z
29661625,Enock4seth,1803854,11,79243485,2020-01-06T10:33:38Z
29661664,magma18,4502856,7,77441363,2019-11-22T18:28:03Z
29661684,Sammyhawkrad,6406545,7,75992989,2019-10-21T11:46:30Z
29694802,mounika rasetty,10285127,5,80685394,2020-02-07T10:24:13Z
29694824,hypermee,8484031,4,63851949,2018-10-25T02:44:35Z
29695795,Enock4seth,1803854,5,64769749,2018-11-22T08:42:31Z
29695804,Enock4seth,1803854,4,60144609,2018-06-25T10:29:23Z
29695817,hypermee,8484031,7,63852363,2018-10-25T03:13:28Z
29820323,ahab003,4497723,8,42907645,2016-10-14T22:06:07Z
29820669,naa_salem,10333952,8,76865553,2019-11-10T11:31:34Z
29820818,Sammyhawkrad,6406545,7,76011257,2019-10-21T17:31:57Z
29820954,Speedy55,3775202,3,43021122,2016-10-19T22:17:09Z
29821120,Enock4seth,1803854,4,51187118,2017-08-16T21:10:30Z
29821196,Enock4seth,1803854,12,50724321,2017-07-31T14:40:23Z
29821269,MisterTravel,8483991,6,63790867,2018-10-23T10:56:05Z
29821416,Sammyhawkrad,6406545,7,75992952,2019-10-21T13:38:09Z
29821593,MisterTravel,8483991,6,63789283,2018-10-23T10:11:47Z
29821855,jet_01,10794995,16,88102549,2020-07-16T18:44:29Z
29968896,Enock4seth,1803854,13,81191925,2020-02-18T23:22:04Z
29968921,cartorhythm,8610585,6,63865443,2018-10-25T12:22:31Z
29968945,randh1,8938557,10,70326567,2019-05-16T16:31:42Z
29968958,Speedy55,3775202,6,43035735,2016-10-20T15:46:57Z
29968968,cartorhythm,8610585,6,63865443,2018-10-25T12:22:32Z
29968975,Speedy55,3775202,4,43035735,2016-10-20T15:46:57Z
29968991,cartorhythm,8610585,5,63865443,2018-10-25T12:22:32Z
29969017,Speedy55,3775202,5,43035773,2016-10-20T15:48:14Z
29969039,GO_OSM,282860,2,8726884,2011-07-14T22:38:42Z
29969064,gaku,19532,1,752706,2009-01-07T06:06:28Z
29969083,Enock4seth,1803854,5,72326690,2019-07-17T00:44:56Z
29969129,bikey2,8484018,7,62737382,2018-09-19T17:00:26Z
29969159,g_art_k,7725423,8,63835516,2018-10-24T14:42:54Z
29969183,Enock4seth,1803854,19,78173959,2019-12-09T23:05:39Z
29969195,GO_OSM,282860,4,35487473,2015-11-21T13:36:58Z
29969211,YOz,251445,9,47198634,2017-03-27T11:12:21Z
29969222,k_honey,7863709,6,63768687,2018-10-22T18:23:05Z
29969231,GO_OSM,282860,3,35487473,2015-11-21T13:36:58Z
29969250,Enock4seth,1803854,10,50643480,2017-07-28T09:46:14Z
29969271,Speedy55,3775202,4,43021329,2016-10-19T22:26:17Z
29969284,Sammyhawkrad,6406545,7,76011208,2019-10-21T17:30:58Z
29969302,preetstreet3,8076732,5,63859698,2018-10-25T08:48:38Z
29969307,preetstreet3,8076732,6,63860052,2018-10-25T09:00:51Z
29969341,preetstreet3,8076732,6,63859698,2018-10-25T08:48:38Z
29969365,movie_fan_sal,8484034,10,63852809,2018-10-25T03:44:49Z
29969408,MisterTravel,8483991,5,63790867,2018-10-23T10:56:06Z
29969418,GO_OSM,282860,5,40113061,2016-06-18T10:33:25Z
29969449,Essuanlive,8648843,11,72811944,2019-07-30T13:09:07Z
29969508,yaya_B,8484081,3,62233279,2018-09-03T02:24:30Z
29969528,yaya_B,8484081,2,62233279,2018-09-03T02:24:30Z
29969550,yaya_B,8484081,5,62124777,2018-08-30T03:21:21Z
29969920,GO_OSM,282860,2,17585462,2013-08-30T09:37:45Z
29969940,Enock4seth,1803854,5,67491685,2019-02-23T11:39:39Z
29969966,catymaty,8484051,13,63852268,2018-10-25T03:05:14Z
29969970,Arpitha AM,8782077,5,83180733,2020-04-07T07:32:20Z
29969998,GO_OSM,282860,6,38997802,2016-04-30T11:50:43Z
29970005,seena monachan,9086401,6,70341282,2019-05-17T03:47:33Z
29970012,Sarathv,10285135,6,79867769,2020-01-21T17:01:56Z
29970041,Sammyhawkrad,6406545,9,76011208,2019-10-21T17:33:32Z
29970694,Enock4seth,1803854,6,69274770,2019-04-16T14:45:33Z
30529362,ghthegamer,8559151,4,63842033,2018-10-24T17:55:53Z
30529369,ghthegamer,8559151,7,63866466,2018-10-25T12:54:10Z
30529374,Enock4seth,1803854,12,89160101,2020-08-09T17:23:56Z
30529461,loko123,8392776,8,63852006,2018-10-25T02:55:42Z
31090883,mawutor,2198791,6,73088843,2019-08-07T01:39:07Z
31090886,Enock4seth,1803854,8,67946975,2019-03-09T02:17:21Z
31090891,Enock4seth,1803854,19,77970141,2019-12-05T04:43:30Z
31090898,Tracy Abas,8655543,8,77039488,2019-11-13T21:27:28Z
31115522,tastrax,712752,5,100469100,2021-03-05T07:15:57Z
33685798,alfanzo,115970,2,971276,2009-04-26T11:02:37Z
33912638,Enock4seth,1803854,7,62337332,2018-09-06T09:58:08Z
34235988,Essuanlive,8648843,6,67096184,2019-02-11T10:57:27Z
34316011,SpuytenDuyvil,8901573,10,63826829,2018-10-24T10:23:14Z
34316025,ghthegamer,8559151,10,63842033,2018-10-24T17:55:53Z
34316032,ghthegamer,8559151,6,63842381,2018-10-24T18:09:03Z
34316035,ghthegamer,8559151,7,63842381,2018-10-24T18:09:03Z
34316037,ghthegamer,8559151,7,63863877,2018-10-25T11:21:52Z
34316051,ghthegamer,8559151,7,63842033,2018-10-24T17:55:53Z
34316073,ghthegamer,8559151,10,63842033,2018-10-24T17:55:53Z
34316079,ghthegamer,8559151,6,63842033,2018-10-24T17:55:53Z
34316081,Enock4seth,1803854,8,67016538,2019-02-08T07:27:03Z
34316085,ghthegamer,8559151,8,63863877,2018-10-25T11:21:52Z
34316086,ghthegamer,8559151,8,63863877,2018-10-25T11:21:53Z
34330609,SpuytenDuyvil,8901573,8,63826829,2018-10-24T10:23:14Z
34330663,SpuytenDuyvil,8901573,7,63826829,2018-10-24T10:23:14Z
34330687,SpuytenDuyvil,8901573,8,63827629,2018-10-24T10:52:13Z
39438818,GO_OSM,282860,2,40113061,2016-06-18T10:33:23Z
62183861,Enock4seth,1803854,8,69326079,2019-04-17T23:12:00Z
62183862,ahab003,4497723,3,42907189,2016-10-14T21:37:25Z
62183863,Speedy55,3775202,3,43036735,2016-10-20T16:12:16Z
71186683,MaillotJaune,8794053,8,63870560,2018-10-25T14:54:17Z
71186772,Enock4seth,1803854,8,51070264,2017-08-13T00:36:38Z
90648802,Vantajokull,9225319,4,79362905,2020-01-09T03:25:01Z
90648805,Enock4seth,1803854,10,80165185,2020-01-27T23:59:45Z
90648811,Jorieke V,378610,2,17136334,2013-07-29T09:18:24Z
90648815,Enock4seth,1803854,4,60050857,2018-06-21T17:32:25Z
90648817,Vantajokull,9225319,4,79362905,2020-01-09T03:25:01Z
90648819,Enock4seth,1803854,8,60050857,2018-06-21T17:32:25Z
90648821,Jorieke V,378610,2,17136334,2013-07-29T09:18:24Z
90648824,Enock4seth,1803854,4,60050857,2018-06-21T17:32:26Z
90648827,DoodleBob,4339485,7,46528362,2017-03-02T17:46:50Z
90648833,Enock4seth,1803854,12,80165185,2020-01-27T23:59:45Z
90648834,Jorieke V,378610,2,17136334,2013-07-29T09:18:24Z
90648843,Vantajokull,9225319,9,79362905,2020-01-09T03:25:01Z
90648855,Dotty1,6441824,6,51764620,2017-09-05T22:13:23Z
94218011,Loth,20938,1,6919636,2011-01-09T19:48:46Z
94218012,GO_OSM,282860,2,24785842,2014-08-16T12:18:20Z
94218015,Loth,20938,1,6919636,2011-01-09T19:48:46Z
94218016,Stefano Verugi,4935234,3,44228900,2016-12-07T08:14:10Z
94218753,Sammyhawkrad,6406545,4,98841223,2021-02-07T08:25:56Z
94218758,Stefano Verugi,4935234,2,44228900,2016-12-07T08:14:10Z
96639930,mappreuss,5478763,4,48348544,2017-05-02T22:17:27Z
98552050,AwezGeo,10108334,5,95507157,2020-12-08T19:16:22Z
98552061,shymy95,7725440,8,63870507,2018-10-25T14:52:56Z
100307628,catymaty,8484051,6,63886000,2018-10-26T02:29:15Z
100307642,Polyglot,15188,6,51438872,2017-08-25T16:20:34Z
100307667,Sammyhawkrad,6406545,9,76011208,2019-10-21T17:33:06Z
100307670,round_the_world,7629867,5,63965649,2018-10-29T04:43:21Z
100307688,Kavya reddy,9086397,4,67377280,2019-02-20T05:00:52Z
102486102,yaya_B,8484081,6,62123527,2018-08-30T01:32:31Z
103840707,yeshja,8794061,2,63852504,2018-10-25T03:23:30Z
103840711,historicalYas,7532068,4,62792781,2018-09-21T10:57:47Z
103840715,GO_OSM,282860,2,7598678,2011-03-18T19:49:31Z
103840717,GO_OSM,282860,1,7535755,2011-03-12T17:21:46Z
103840718,GO_OSM,282860,1,7535755,2011-03-12T17:21:46Z
104703366,yusha5,7918503,3,63828969,2018-10-24T11:35:44Z
105203464,Enock4seth,1803854,9,77970141,2019-12-05T04:43:30Z
105204620,magma18,4502856,8,72569712,2019-07-23T17:38:03Z
105204621,GO_OSM,282860,2,39621635,2016-05-28T10:28:39Z
105204622,Speedy55,3775202,4,43021329,2016-10-19T22:26:18Z
105204624,magma18,4502856,9,76840920,2019-11-09T10:25:47Z
105204625,Bolitho,2687244,8,50405707,2017-07-19T13:37:19Z
105204626,magma18,4502856,9,76744168,2019-11-07T09:36:15Z
105204629,mawutor,2198791,7,73154223,2019-08-08T12:59:15Z
105204633,Enock4seth,1803854,4,51046688,2017-08-11T22:51:44Z
105204636,k_honey,7863709,6,63768687,2018-10-22T18:23:05Z
105204637,Enock4seth,1803854,8,78173959,2019-12-09T23:05:39Z
105204645,Speedy55,3775202,5,43021517,2016-10-19T22:35:11Z
105204646,Petra009,8692851,5,61691629,2018-08-15T16:52:56Z
105204648,magma18,4502856,8,77238931,2019-11-18T16:49:44Z
105204656,Enock4seth,1803854,5,50648853,2017-07-28T12:56:05Z
105204660,magma18,4502856,11,77320844,2019-11-20T11:50:49Z
105204666,GO_OSM,282860,2,39804248,2016-06-04T20:12:32Z
109648664,NorthArrow97,8794107,5,63856552,2018-10-25T06:52:52Z
109648665,NorthArrow97,8794107,9,63888508,2018-10-26T05:39:17Z
109648666,NorthArrow97,8794107,5,63888508,2018-10-26T05:39:17Z
109648667,NorthArrow97,8794107,6,63856552,2018-10-25T06:52:52Z
111545000,Enock4seth,1803854,8,88162444,2020-07-17T21:46:07Z
112243421,TWHB,6556551,3,94550115,2020-11-21T15:48:48Z
112243424,Dotty1,6441824,8,51186208,2017-08-16T20:28:39Z
112243428,Enock4seth,1803854,8,68403712,2019-03-22T09:40:14Z
112243430,Enock4seth,1803854,5,98113395,2021-01-25T10:47:59Z
112243431,Enock4seth,1803854,26,98113395,2021-01-25T10:47:59Z
112243432,Speedy55,3775202,3,43021122,2016-10-19T22:17:16Z
112243433,Speedy55,3775202,6,43021582,2016-10-19T22:39:02Z
112243434,movie_fan_sal,8484034,4,63855983,2018-10-25T06:27:36Z
112243436,ahab003,4497723,4,42964722,2016-10-17T17:39:44Z
112243437,Speedy55,3775202,4,43021122,2016-10-19T22:17:14Z
112243439,movie_fan_sal,8484034,4,63855983,2018-10-25T06:27:36Z
112243440,Enock4seth,1803854,4,98113395,2021-01-25T10:47:59Z
112243441,Enock4seth,1803854,3,88162444,2020-07-17T21:46:07Z
112243444,TWHB,6556551,9,94550115,2020-11-21T15:48:48Z
112243445,movie_fan_sal,8484034,4,63855983,2018-10-25T06:27:36Z
112243446,ahab003,4497723,4,42964659,2016-10-17T17:36:55Z
112243447,preetstreet3,8076732,4,63885380,2018-10-26T01:25:07Z
112244354,hypermee,8484031,6,63851949,2018-10-25T02:44:35Z
112622801,RGSwimmer,8559138,2,63803363,2018-10-23T16:54:40Z
112622802,inamura3520014,205130,1,8106962,2011-05-10T21:17:10Z
112622803,Bigredgum,7984326,4,66639097,2019-01-25T17:52:44Z
112738214,Amit kumar Yadav,8782067,11,79868187,2020-01-21T17:11:38Z
112738231,Enock4seth,1803854,18,68403712,2019-03-22T09:40:14Z
112738241,Sammyhawkrad,6406545,22,76947301,2019-11-12T08:39:20Z
112738244,GO_OSM,282860,1,8117263,2011-05-11T22:21:41Z
112738245,Akwasi_Triggar,10054757,11,75534639,2019-10-10T21:26:06Z
117320840,yaya_B,8484081,8,62125635,2018-08-30T04:11:30Z
117320841,yaya_B,8484081,3,62124375,2018-08-30T02:49:54Z
120726242,Enock4seth,1803854,12,99858758,2021-02-23T23:09:43Z
121152572,Enock4seth,1803854,3,69280170,2019-04-16T17:24:25Z
121152575,Sammyhawkrad,6406545,8,76011208,2019-10-21T17:35:25Z
121152578,mfbehrens99,9645335,10,98440707,2021-01-31T09:44:21Z
121770701,Enock4seth,1803854,5,81192577,2020-02-19T00:01:33Z
121770702,GO_OSM,282860,2,35487473,2015-11-21T13:36:58Z
121770703,k_honey,7863709,4,63768687,2018-10-22T18:23:05Z
121770704,Vantajokull,9225319,6,79284745,2020-01-07T08:54:55Z
121770705,Enock4seth,1803854,4,77838907,2019-12-02T18:59:45Z
121770706,karD89,7009983,4,63777709,2018-10-23T02:37:52Z
121770709,Enock4seth,1803854,2,78173959,2019-12-09T23:05:39Z
121770710,mawutor,2198791,6,72385388,2019-07-18T11:17:22Z
121770711,Vantajokull,9225319,6,79284745,2020-01-07T08:54:55Z
121770712,Vantajokull,9225319,9,79316096,2020-01-08T01:39:01Z
121770713,Speedy55,3775202,5,43021517,2016-10-19T22:35:12Z
121770714,Enock4seth,1803854,3,78173959,2019-12-09T23:05:39Z
121770715,Speedy55,3775202,3,43021582,2016-10-19T22:39:02Z
121770716,karD89,7009983,3,63777709,2018-10-23T02:37:52Z
121770717,Enock4seth,1803854,3,50721419,2017-07-31T13:05:05Z
121772676,YOz,251445,6,47198721,2017-03-27T11:16:22Z
121861789,historicalYas,7532068,5,62792781,2018-09-21T10:57:47Z
122074605,Enock4seth,1803854,2,51003256,2017-08-10T14:14:01Z
122074606,ghthegamer,8559151,2,63843083,2018-10-24T18:29:06Z
122074608,ghthegamer,8559151,2,63843083,2018-10-24T18:29:06Z
122074611,ghthegamer,8559151,2,63864067,2018-10-25T11:29:34Z
122074612,ghthegamer,8559151,2,63843083,2018-10-24T18:29:06Z
122305666,karD89,7009983,5,63777709,2018-10-23T02:37:52Z
122305667,g_art_k,7725423,2,63827154,2018-10-24T10:35:01Z
122305672,pj_99,6247560,2,53383976,2017-10-31T04:27:17Z
122305674,Enock4seth,1803854,11,91565849,2020-09-26T23:16:35Z
122305677,GO_OSM,282860,2,33978449,2015-09-12T10:40:50Z
122305679,g_art_k,7725423,8,63828535,2018-10-24T11:22:20Z
122305685,historicalYas,7532068,3,62792781,2018-09-21T10:57:47Z
122305690,g_art_k,7725423,4,63827154,2018-10-24T10:35:01Z
122460011,Enock4seth,1803854,5,54735555,2017-12-18T16:24:28Z
122460014,DoodleBob,4339485,4,43042589,2016-10-20T19:38:43Z
122460017,Enock4seth,1803854,6,99819990,2021-02-23T11:12:09Z
123266664,jet_01,10794995,12,88242031,2020-07-20T11:04:05Z
123266665,k_honey,7863709,8,63805202,2018-10-23T17:51:59Z
123266666,cartorhythm,8610585,10,63865443,2018-10-25T12:22:32Z
123405847,GO_OSM,282860,2,32979819,2015-07-30T13:11:56Z
123405848,Dotty1,6441824,3,51041438,2017-08-11T18:20:40Z
123405849,lucaserageo,12267103,3,95092091,2020-12-01T11:21:55Z
125236585,DoodleBob,4339485,4,43040431,2016-10-20T17:51:28Z
125236586,Enock4seth,1803854,5,50721419,2017-07-31T13:05:05Z
125236587,DoodleBob,4339485,6,43042119,2016-10-20T19:19:21Z
125565318,Speedy55,3775202,6,43021517,2016-10-19T22:35:12Z
125565319,GO_OSM,282860,3,35487473,2015-11-21T13:36:59Z
125565321,Enock4seth,1803854,11,83056799,2020-04-03T23:59:04Z
125989143,Enock4seth,1803854,18,66690247,2019-01-28T00:11:44Z
126262758,RGSwimmer,8559138,19,63801745,2018-10-23T16:03:59Z
126262761,Priyanka_Kumari,10285114,10,79857499,2020-01-21T13:10:54Z
126879326,vin_vin,8076784,4,63852018,2018-10-25T02:49:52Z
126879329,vin_vin,8076784,5,63852018,2018-10-25T02:49:52Z
126879330,vin_vin,8076784,4,63852018,2018-10-25T02:49:52Z
128173292,Enock4seth,1803854,4,50817198,2017-08-03T18:46:12Z
128173295,Enock4seth,1803854,6,50817198,2017-08-03T18:46:12Z
128173297,DoodleBob,4339485,5,46531863,2017-03-02T20:10:10Z
128398735,k_honey,7863709,5,63768687,2018-10-22T18:23:05Z
128728215,Enock4seth,1803854,8,64307315,2018-11-08T21:27:06Z
128728216,ahab003,4497723,4,42964557,2016-10-17T17:32:05Z
131033838,MyWayOrNoHighway,4351550,3,43068878,2016-10-21T20:53:47Z
131569935,Enock4seth,1803854,2,91100081,2020-09-18T09:15:27Z
131725491,Enock4seth,1803854,5,99857789,2021-02-23T22:27:55Z
133286439,Enock4seth,1803854,8,50993215,2017-08-10T08:14:19Z
133286442,Dotty1,6441824,6,52258008,2017-09-21T21:29:31Z
135311077,jet_01,10794995,17,88033231,2020-07-15T12:21:58Z
135693013,Enock4seth,1803854,21,99858758,2021-02-23T23:09:43Z
135693014,Enock4seth,1803854,6,91564946,2020-09-26T22:11:51Z
140245058,Bigredgum,7984326,7,66614963,2019-01-24T22:02:03Z
140394536,YOz,251445,1,10073825,2011-12-09T15:29:18Z
140394538,yaya_B,8484081,2,62124777,2018-08-30T03:21:21Z
